0.0 0.0 0.0
0.1 29.330755923866807 -0.0006015509490142623
0.2 -5.6770139606949215 9.201317973092649e-05
0.30000000000000004 1.8965389959458234 -7.72250411585001e-05
0.4 1.7397794458720217 -7.991056861467486e-05
0.5 1.633918467017683 -7.155522127152839e-05
0.6 1.5597761056683124 -6.88950115778573e-05
0.7 1.5059332200196403 -6.726271807517691e-05
0.7999999999999999 1.4653861143008828 -6.609220777865845e-05
0.8999999999999999 1.4338082248371176 -6.528058464541414e-05
0.9999999999999999 1.4084473415592766 -6.474017855069244e-05
1.0999999999999999 1.3875046979982688 -6.439753425218383e-05
1.2 1.3697773190590377 -6.419229025926522e-05
1.3 1.3544445586955884 -6.407501834164084e-05
1.4000000000000001 1.340936635895647 -6.400662974286064e-05
1.5000000000000002 1.3288514589924065 -6.395823492898558e-05
1.6000000000000003 1.3179007931331386 -6.391055054638444e-05
1.7000000000000004 1.3078747570872569 -6.385260900771176e-05
1.8000000000000005 1.2986180424871963 -6.377994910122396e-05
1.9000000000000006 1.2900137789235708 -6.369261234558088e-05
2.0000000000000004 1.2819724671235884 -6.359325370799756e-05
2.1000000000000005 1.274424316068106 -6.348558648156991e-05
2.2000000000000006 1.2673138911985051 -6.337327132940255e-05
2.3000000000000007 1.2605963459939893 -6.32592596764878e-05
2.400000000000001 1.2542347468494168 -6.314552841216257e-05
2.500000000000001 1.2481981581695973 -6.303310209058229e-05
2.600000000000001 1.2424602595451066 -6.292224797203346e-05
2.700000000000001 1.236998337715113 -6.281274122056028e-05
2.800000000000001 1.2317925442206374 -6.270412281398946e-05
2.9000000000000012 1.226825342663543 -6.259590269892053e-05
3.0000000000000013 1.2220810922263639 -6.248768868183488e-05
3.1000000000000014 1.2175457298553987 -6.237924338099368e-05
3.2000000000000015 1.2132065244649195 -6.22704854491729e-05
3.3000000000000016 1.209051884179074 -6.216145747320805e-05
3.4000000000000017 1.205071203004736 -6.205228241893171e-05
3.5000000000000018 1.2012547371217888 -6.19431257769395e-05
3.600000000000002 1.1975935036648595 -6.183417332933068e-05
3.700000000000002 1.1940791967843893 -6.172562717943073e-05
3.800000000000002 1.1907041171446016 -6.1617716776715e-05
3.900000000000002 1.1874611120013596 -6.151071782254899e-05
4.000000000000002 1.1843435237165199 -6.140497070791122e-05
4.100000000000001 1.1813451450846695 -6.130089101595278e-05
4.200000000000001 1.1784601802300105 -6.119896703327707e-05
4.300000000000001 1.175683210112422 -6.10997423459795e-05
4.4 1.1730091618925316 -6.100378493397108e-05
4.5 1.170433281562982 -6.0911646582521926e-05
4.6 1.1679511093730086 -6.082381828909116e-05
4.699999999999999 1.1655584576642894 -6.074068773583962e-05
4.799999999999999 1.1632513908061617 -6.066250443181225e-05
4.899999999999999 1.1610262069717305 -6.05893567433735e-05
